,Longitude,Latitude,red,blue,green,nir08
57,-73.983,40.772,0.1205675,0.08591749999999998,0.1110525,0.206505
58,-73.983,40.773,0.19267250000000002,0.146555,0.18105375,0.25887875000000005
59,-73.983,40.774,0.16421000000000002,0.11817499999999997,0.14451999999999998,0.21577249999999998
60,-73.983,40.775,0.06683250000000002,0.06224000000000002,0.06592500000000001,0.132145
61,-73.983,40.776,0.07134249999999998,0.05561250000000001,0.07065500000000002,0.1340425
62,-73.983,40.781,0.08850249999999998,0.07073750000000001,0.08357999999999999,0.127305
63,-73.983,40.782,0.08678375000000002,0.06698375000000001,0.08107750000000002,0.13174625
64,-73.983,40.783,0.10346250000000001,0.07920749999999999,0.09551500000000002,0.169655
65,-73.983,40.784,0.06155250000000001,0.05452625,0.06025999999999998,0.11292249999999998
66,-73.983,40.785,0.056877500000000025,0.046125,0.05932500000000002,0.18918000000000001
67,-73.982,40.767,0.06457750000000001,0.05880249999999998,0.06353249999999999,0.0874025
68,-73.982,40.768,0.09414,0.07659500000000002,0.08905249999999998,0.1293125
69,-73.982,40.769,0.1355825,0.10654249999999998,0.12571,0.1965225
70,-73.982,40.77,0.06580125,0.05906375,0.06742375,0.10094624999999999
71,-73.982,40.771,0.06215749999999998,0.05201,0.06262499999999999,0.0860825
72,-73.982,40.772,0.07920749999999999,0.0623225,0.07268999999999998,0.13354749999999999
73,-73.982,40.773,0.17364249999999998,0.12917499999999998,0.1553275,0.21071250000000002
74,-73.982,40.774,0.13261250000000002,0.1021425,0.12121374999999998,0.195285
75,-73.982,40.775,0.10929250000000001,0.08292,0.10203250000000003,0.162835
76,-73.982,40.776,0.07500000000000001,0.062363749999999996,0.07346000000000003,0.11592000000000002
77,-73.982,40.782,0.09955750000000002,0.07920749999999999,0.09229749999999998,0.14952500000000002
78,-73.982,40.783,0.10346250000000001,0.07920749999999999,0.09229749999999998,0.1645125
79,-73.982,40.784,0.09867749999999997,0.08297500000000002,0.09276499999999999,0.16091
80,-73.981,40.768,0.11704750000000003,0.09455249999999998,0.11025499999999999,0.1845325
81,-73.981,40.769,0.07986749999999998,0.060425000000000006,0.07596249999999999,0.2310625
82,-73.981,40.77,0.10731249999999998,0.08368999999999999,0.1003,0.19743
83,-73.981,40.771,0.09227000000000002,0.07158999999999999,0.08957500000000002,0.19671500000000003
84,-73.981,40.784,0.10098750000000001,0.07656750000000001,0.09688999999999998,0.13349250000000001
85,-73.981,40.787,0.14100000000000001,0.103435,0.12994499999999998,0.21051999999999998
86,-73.981,40.788,0.09664250000000002,0.06966499999999998,0.0865225,0.17207499999999998
87,-73.981,40.789,0.128185,0.1024725,0.11766625,0.194295
88,-73.98,40.77,0.06787749999999998,0.05709750000000002,0.07040750000000001,0.21051999999999998
89,-73.98,40.771,0.07942749999999998,0.06353249999999999,0.07560499999999998,0.176365
90,-73.98,40.786,0.07621,0.054649999999999976,0.06966499999999998,0.10384749999999998
91,-73.98,40.787,0.13165,0.10244500000000001,0.1260675,0.21265124999999999
92,-73.98,40.788,0.11796874999999998,0.09277875,0.10868750000000002,0.20961249999999998
93,-73.98,40.789,0.11108000000000001,0.0831675,0.10098750000000001,0.145125
94,-73.98,40.79,0.10453499999999999,0.06619999999999998,0.08184750000000002,0.17989875000000002
95,-73.98,40.791,0.112235,0.09210499999999999,0.1081375,0.16793625
96,-73.979,40.771,0.08250750000000001,0.06353249999999999,0.0812425,0.21591
97,-73.979,40.772,0.048985,0.044997499999999996,0.057977500000000015,0.27597
98,-73.979,40.786,0.09966750000000002,0.07134249999999998,0.08531250000000001,0.12669999999999998
99,-73.979,40.787,0.07577,0.05489749999999999,0.07092999999999999,0.1166625
100,-73.979,40.79,0.1471325,0.10126249999999998,0.12582,0.1893725
101,-73.979,40.791,0.169435,0.13077,0.15065250000000002,0.2171475
102,-73.978,40.771,0.06862000000000001,0.05374249999999997,0.07414749999999998,0.2719275
103,-73.978,40.772,0.05566749999999998,0.04549249999999999,0.062102500000000005,0.286255
104,-73.978,40.786,0.06845499999999999,0.05489749999999999,0.06548500000000002,0.1206775
105,-73.978,40.787,0.07895999999999997,0.05720750000000002,0.0761,0.10766999999999999
106,-73.978,40.79,0.09713749999999999,0.0746425,0.0867425,0.15579500000000002
107,-73.978,40.791,0.12048500000000001,0.10203250000000003,0.11649749999999998,0.20565250000000002
108,-73.977,40.771,0.03652749999999999,0.03495999999999999,0.049947500000000006,0.311115
109,-73.977,40.772,0.07585249999999999,0.0632025,0.08256249999999998,0.248965
110,-73.977,40.786,0.130495,0.10052,0.11887625000000002,0.17442625
111,-73.977,40.787,0.126755,0.09427750000000001,0.11286750000000001,0.18607250000000003
112,-73.977,40.79,0.11938500000000002,0.09059250000000002,0.11044749999999998,0.157995
113,-73.977,40.791,0.10929250000000001,0.08644000000000002,0.103875,0.14133
114,-73.976,40.77,0.03687125000000001,0.03409374999999999,0.04710125,0.27892625
115,-73.976,40.771,0.037847500000000006,0.0327875,0.049617499999999995,0.2880975
116,-73.976,40.786,0.1199075,0.0993925,0.115755,0.21678999999999998
117,-73.976,40.787,0.14903,0.1255175,0.144795,0.1886025
118,-73.976,40.79,0.08182,0.06782250000000001,0.08176499999999998,0.1389375
119,-73.975,40.77,0.032017500000000004,0.02901999999999999,0.04367750000000001,0.28279
120,-73.975,40.771,0.02745249999999999,0.028524999999999995,0.04425499999999999,0.31227
121,-73.975,40.786,0.12268499999999999,0.09898000000000001,0.11468250000000002,0.21139999999999998
122,-73.975,40.789,0.11908249999999998,0.09125250000000001,0.10679,0.1679775
123,-73.975,40.79,0.10442499999999999,0.07741999999999999,0.097275,0.1573075
124,-73.975,40.792,0.10783500000000001,0.08445999999999998,0.1015375,0.1282125
125,-73.975,40.793,0.09017999999999998,0.07436749999999998,0.08872249999999998,0.14146750000000002
126,-73.975,40.794,0.06972,0.050992499999999996,0.06452249999999998,0.11729499999999998
127,-73.974,40.769,0.03991,0.03762750000000001,0.04832500000000001,0.2676925
128,-73.974,40.77,0.036775,0.033420000000000005,0.04598749999999999,0.2475075
129,-73.974,40.785,0.1315675,0.097825,0.12037500000000001,0.21181250000000001
130,-73.974,40.786,0.14526250000000002,0.10472749999999997,0.128955,0.19258999999999998
131,-73.974,40.789,0.11503999999999998,0.08333249999999998,0.10560750000000002,0.15840749999999998
132,-73.974,40.79,0.13679249999999998,0.11069499999999999,0.12400499999999998,0.16179
133,-73.974,40.792,0.12747000000000003,0.0897675,0.11196,0.15705999999999998
134,-73.974,40.793,0.10984250000000001,0.07538499999999998,0.09562500000000002,0.16960000000000003
135,-73.974,40.794,0.09315000000000001,0.07417499999999999,0.0860825,0.14179750000000002
136,-73.974,40.795,0.1017575,0.08063749999999997,0.09832000000000002,0.1666025
137,-73.973,40.764,0.06542999999999999,0.05310999999999999,0.06537500000000002,0.091775
138,-73.973,40.765,0.05811499999999997,0.0476375,0.0623225,0.10604750000000002
139,-73.973,40.769,0.04480500000000001,0.04151875000000001,0.057042499999999996,0.2655475
140,-73.973,40.785,0.16762,0.14036749999999998,0.15178000000000003,0.22042
141,-73.973,40.786,0.13217250000000003,0.10090500000000002,0.114655,0.1846425
142,-73.973,40.789,0.13824999999999998,0.10786249999999997,0.12857000000000002,0.181425
143,-73.973,40.79,0.061387499999999984,0.054842500000000016,0.0626525,0.09876000000000001
144,-73.973,40.791,0.1646225,0.1352525,0.15734875,0.2180825
145,-73.973,40.792,0.12381249999999999,0.09554249999999997,0.11000749999999998,0.1670975
146,-73.973,40.795,0.12133749999999999,0.091775,0.11237249999999999,0.14974500000000002
147,-73.973,40.796,0.0985125,0.07406499999999999,0.09389249999999999,0.14397
148,-73.973,40.797,0.133025,0.11567250000000001,0.12428,0.1945425
149,-73.972,40.764,0.0986225,0.07926250000000001,0.09510249999999998,0.13511499999999999
150,-73.972,40.765,0.041092500000000004,0.03685749999999999,0.04574,0.19346999999999998
151,-73.972,40.766,0.034409999999999996,0.035042500000000004,0.04351250000000001,0.2440425
152,-73.972,40.767,0.036445000000000005,0.03694,0.050634999999999986,0.2440425
153,-73.972,40.768,0.0519,0.040047499999999986,0.0594075,0.2246825
154,-73.972,40.769,0.043237499999999984,0.03673375000000001,0.053343749999999995,0.27003
155,-73.972,40.784,0.12088374999999998,0.09313625,0.11219374999999998,0.19580750000000002
156,-73.972,40.785,0.12735999999999997,0.10093249999999998,0.12166749999999998,0.2216575
157,-73.972,40.788,0.09403,0.0740925,0.097715,0.22553499999999999
158,-73.972,40.789,0.128075,0.10112500000000002,0.12042999999999998,0.24049500000000001
159,-73.972,40.791,0.09986,0.07665,0.0990625,0.1618175
160,-73.972,40.792,0.15893000000000002,0.11913750000000001,0.1483425,0.2180825
161,-73.972,40.796,0.07736500000000002,0.06279000000000001,0.07566,0.12590249999999997
162,-73.972,40.797,0.09788000000000002,0.07590750000000002,0.09504750000000001,0.15458500000000003
163,-73.972,40.798,0.19072,0.17309249999999998,0.17207499999999998,0.23056749999999998
164,-73.971,40.764,0.08979500000000001,0.07772249999999997,0.0895475,0.10929250000000001
165,-73.971,40.765,0.1142975,0.07758500000000002,0.09543249999999998,0.1471325
166,-73.971,40.766,0.02588499999999999,0.0325675,0.0413675,0.20837499999999998
167,-73.971,40.767,0.04375999999999999,0.04345750000000001,0.05275249999999998,0.21633625
168,-73.971,40.768,0.04367750000000001,0.037489999999999996,0.052312499999999984,0.2322725
169,-73.971,40.769,0.03781999999999999,0.034272499999999984,0.050634999999999986,0.248965
170,-73.971,40.784,0.11481999999999998,0.07337749999999998,0.09545999999999999,0.16368749999999999
171,-73.971,40.785,0.14116499999999998,0.1085775,0.13060500000000003,0.23362
172,-73.971,40.788,0.08677000000000001,0.07681500000000002,0.08671499999999999,0.1887125
173,-73.971,40.789,0.06625500000000001,0.058719999999999994,0.06928000000000001,0.1785925
174,-73.971,40.79,0.0960925,0.07420249999999998,0.09085375000000001,0.15523125000000002
175,-73.971,40.791,0.1047825,0.07928999999999997,0.10074,0.19525750000000003
176,-73.971,40.797,0.06412375000000001,0.053453749999999994,0.06474250000000001,0.0935075
177,-73.971,40.798,0.09523999999999999,0.08272750000000001,0.09240749999999998,0.16522750000000003
178,-73.97,40.765,0.10794500000000001,0.08000499999999999,0.09735749999999999,0.1454275
179,-73.97,40.766,0.09469,0.07423000000000002,0.0931225,0.13665500000000003
180,-73.97,40.768,0.0693625,0.05456749999999999,0.07271749999999999,0.21104250000000002
181,-73.97,40.784,0.1393775,0.09631250000000002,0.12122749999999999,0.18497249999999998
182,-73.97,40.785,0.14168750000000002,0.1046725,0.13104500000000002,0.22660750000000002
183,-73.97,40.788,0.11894500000000002,0.09617500000000001,0.11556250000000001,0.241595
184,-73.97,40.79,0.08209499999999997,0.06614500000000001,0.08286500000000002,0.1265075
185,-73.97,40.791,0.0746425,0.059077500000000005,0.0746425,0.150625
186,-73.97,40.794,0.11355500000000002,0.09633999999999998,0.11022749999999998,0.15411750000000002
187,-73.97,40.795,0.12733250000000002,0.0982925,0.11248249999999999,0.15750000000000003
188,-73.969,40.765,0.11908249999999998,0.08765,0.10788999999999999,0.176585
189,-73.969,40.785,0.08184750000000002,0.06160749999999998,0.08173750000000002,0.236205
190,-73.969,40.787,0.10401250000000001,0.08072000000000001,0.10304999999999997,0.174275
191,-73.969,40.788,0.1312375,0.10085,0.126205,0.2395875
192,-73.969,40.79,0.08272750000000001,0.06496249999999998,0.07829999999999998,0.1769425
193,-73.969,40.793,0.1393775,0.10244500000000001,0.12565500000000002,0.19479000000000002
194,-73.969,40.794,0.11608500000000002,0.08798,0.10636375,0.17318875
195,-73.968,40.762,0.085175,0.066915,0.08278249999999998,0.09567999999999999
196,-73.968,40.763,0.09710999999999997,0.07662249999999998,0.08498250000000002,0.11963249999999997
197,-73.968,40.764,0.10709249999999998,0.08699000000000001,0.10373749999999998,0.19435000000000002
198,-73.968,40.765,0.08187499999999998,0.06628250000000002,0.07676,0.132915
199,-73.968,40.784,0.04013,0.037434999999999996,0.05049749999999997,0.2576825
200,-73.968,40.785,0.038892499999999997,0.03691249999999999,0.050167499999999976,0.2868875
201,-73.968,40.787,0.10150999999999999,0.08072000000000001,0.10304999999999997,0.174275
202,-73.968,40.789,0.09825124999999998,0.07467000000000001,0.09335625,0.145455
203,-73.968,40.79,0.09713749999999999,0.07456000000000002,0.09229749999999998,0.1911875
204,-73.968,40.793,0.11660749999999998,0.0813525,0.10098750000000001,0.15975499999999998
205,-73.968,40.8,0.09554249999999997,0.07662249999999998,0.09383750000000002,0.16162500000000002
206,-73.968,40.801,0.12276749999999997,0.0922425,0.11534250000000001,0.1850275
207,-73.968,40.802,0.079015,0.058445000000000025,0.07299250000000002,0.14113750000000003
208,-73.968,40.803,0.08407500000000001,0.06507249999999998,0.07835500000000001,0.150405
209,-73.968,40.805,0.07560499999999998,0.06169000000000002,0.07555,0.17988500000000002
210,-73.968,40.806,0.06696999999999997,0.05803249999999999,0.0706,0.17664000000000002
211,-73.967,40.762,0.13338250000000001,0.11069499999999999,0.12296000000000001,0.1505975
212,-73.967,40.763,0.10783500000000001,0.079235,0.09790749999999998,0.14168750000000002
213,-73.967,40.764,0.11649749999999998,0.09229749999999998,0.10808250000000003,0.16088249999999998
214,-73.967,40.765,0.1263975,0.10087750000000001,0.11921999999999999,0.1973475
215,-73.967,40.784,0.03820499999999999,0.034107499999999985,0.048806249999999995,0.276575
216,-73.967,40.785,0.03836999999999999,0.03397,0.047664999999999985,0.2911225
217,-73.967,40.789,0.08947875,0.07337749999999998,0.08452874999999999,0.14573000000000003
218,-73.967,40.793,0.10063,0.07568749999999999,0.09496500000000002,0.14772375000000001
219,-73.967,40.794,0.12296000000000001,0.096945,0.11548000000000003,0.19135249999999998
220,-73.967,40.8,0.1621475,0.11784499999999998,0.14925,0.2053775
221,-73.967,40.801,0.14188,0.10205999999999998,0.1255175,0.17306500000000002
222,-73.967,40.802,0.09953000000000001,0.07332250000000001,0.08817249999999999,0.14595000000000002
223,-73.967,40.803,0.09353499999999998,0.07268999999999998,0.091225,0.1763925
224,-73.967,40.804,0.11636000000000002,0.0899875,0.10761500000000002,0.15926
225,-73.967,40.805,0.09127999999999997,0.0721675,0.0810225,0.114875
226,-73.967,40.806,0.04059750000000001,0.038479999999999986,0.05363249999999997,0.20199499999999998
227,-73.967,40.807,0.05466374999999998,0.04392499999999999,0.05895375,0.138855
228,-73.967,40.808,0.04956250000000001,0.04560249999999999,0.049534999999999996,0.16454000000000002
229,-73.966,40.761,0.1192475,0.0961475,0.11292249999999998,0.17809750000000002
230,-73.966,40.762,0.10439749999999998,0.079895,0.09510249999999998,0.1337125
231,-73.966,40.784,0.0625425,0.049699999999999994,0.07043500000000003,0.25221
232,-73.966,40.793,0.06760250000000001,0.05729000000000001,0.0742025,0.2420075
233,-73.966,40.794,0.08854375,0.06782249999999998,0.08887375,0.21764250000000002
234,-73.966,40.799,0.1044525,0.07937250000000001,0.10079500000000002,0.2018025
235,-73.966,40.8,0.1014275,0.07937250000000001,0.09848499999999999,0.17757499999999998
236,-73.966,40.804,0.11332125000000001,0.08531249999999999,0.10266499999999998,0.155025
237,-73.966,40.808,0.07312999999999997,0.061360000000000026,0.07323999999999997,0.1500475
238,-73.966,40.809,0.07662249999999998,0.06422,0.07959250000000001,0.1623125
239,-73.965,40.761,0.10027249999999999,0.08063749999999997,0.09427750000000001,0.16088249999999998
240,-73.965,40.783,0.07080625000000002,0.06068625,0.07435375,0.21501625000000002
241,-73.965,40.784,0.056520000000000015,0.045795,0.062377499999999975,0.23626000000000003
242,-73.965,40.792,0.08888750000000001,0.06812499999999999,0.08605499999999999,0.1772725
243,-73.965,40.793,0.0882,0.06727250000000001,0.08201249999999999,0.19267250000000002
244,-73.965,40.799,0.11306,0.08292,0.1041225,0.20040000000000002
245,-73.965,40.8,0.13712249999999998,0.11652499999999999,0.13052249999999999,0.2190725
246,-73.965,40.808,0.1270575,0.09865000000000002,0.114655,0.174825
247,-73.965,40.809,0.1298625,0.09865000000000002,0.114655,0.17994
248,-73.964,40.76,0.11669000000000002,0.08248,0.10349000000000003,0.15571249999999998
249,-73.964,40.761,0.1019775,0.08050000000000002,0.09686250000000002,0.147655
250,-73.964,40.782,0.02912999999999999,0.03001000000000001,0.04073499999999999,0.27421
251,-73.964,40.783,0.043045,0.03680249999999999,0.05198249999999999,0.2570225
252,-73.964,40.784,0.033557500000000004,0.030023749999999988,0.04481874999999999,0.22996250000000001
253,-73.964,40.792,0.04048750000000001,0.0354275,0.053027500000000005,0.2780325
254,-73.964,40.793,0.08888750000000001,0.06812499999999999,0.08605499999999999,0.1772725
255,-73.964,40.799,0.15827000000000002,0.12950499999999998,0.14936,0.22572750000000003
256,-73.964,40.803,0.10830250000000002,0.07940000000000003,0.102995,0.21503
257,-73.964,40.808,0.1270575,0.10181249999999997,0.1257375,0.1801875
258,-73.964,40.809,0.07145249999999997,0.05434749999999999,0.07211250000000002,0.193635
259,-73.963,40.76,0.09006999999999998,0.0719475,0.08734750000000002,0.16599750000000002
260,-73.963,40.781,0.04133999999999999,0.0343,0.0505525,0.24759000000000003
261,-73.963,40.782,0.029487499999999986,0.0265725,0.040514999999999995,0.2610925
262,-73.963,40.783,0.04629,0.037434999999999996,0.05363249999999997,0.2599925
263,-73.963,40.791,0.06034250000000002,0.049095,0.06705250000000001,0.2691225
264,-73.963,40.792,0.04048750000000001,0.0354275,0.053027500000000005,0.30014250000000003
265,-73.963,40.798,0.14754499999999998,0.11740499999999998,0.1408625,0.22212500000000002
266,-73.963,40.799,0.12367499999999998,0.09105999999999997,0.1146275,0.1916275
267,-73.963,40.802,0.0808025,0.06177250000000001,0.07973000000000002,0.16924250000000002
268,-73.963,40.803,0.08344249999999998,0.06349125,0.08399250000000003,0.21503
269,-73.963,40.808,0.06831749999999998,0.05613499999999999,0.07211250000000002,0.1645125
270,-73.963,40.809,0.07209874999999999,0.057867500000000016,0.07621,0.193635
271,-73.963,40.81,0.07555,0.054127499999999995,0.0746425,0.20163750000000003
272,-73.962,40.759,0.09006999999999998,0.06603500000000001,0.08520250000000001,0.1205675
273,-73.962,40.76,0.11889,0.08578000000000002,0.10821999999999998,0.151725
274,-73.962,40.78,0.09955750000000002,0.07392749999999998,0.09326000000000001,0.19099500000000003
275,-73.962,40.781,0.07450499999999999,0.05899500000000002,0.07533000000000001,0.22732249999999998
276,-73.962,40.791,0.039896249999999994,0.037544999999999995,0.05364624999999998,0.30784249999999996
277,-73.962,40.792,0.05104750000000002,0.04648250000000001,0.05932500000000002,0.2653
278,-73.962,40.798,0.13899250000000002,0.11327999999999999,0.12991750000000002,0.19863999999999998
279,-73.962,40.802,0.1548875,0.11303249999999998,0.14001000000000002,0.2194025
280,-73.962,40.803,0.08855750000000001,0.0746425,0.09518500000000002,0.22055750000000002
281,-73.962,40.81,0.126755,0.10505750000000003,0.11724000000000001,0.1541725
282,-73.961,40.759,0.11483375000000001,0.08045875,0.10483749999999997,0.17877125000000002
283,-73.961,40.76,0.12370249999999999,0.08787,0.11182249999999999,0.14025749999999998
284,-73.961,40.772,0.115975,0.08869500000000002,0.10635,0.14707750000000003
285,-73.961,40.773,0.10703750000000001,0.0783275,0.0957625,0.1377825
286,-73.961,40.78,0.09049625,0.07005,0.0844875,0.15931499999999998
287,-73.961,40.79,0.04980999999999999,0.04183500000000001,0.05948999999999999,0.3114725
288,-73.961,40.791,0.03825999999999999,0.03339249999999999,0.053769999999999984,0.3188425
289,-73.961,40.797,0.11757000000000001,0.08891500000000002,0.11229,0.19168249999999998
290,-73.961,40.798,0.09383750000000002,0.0688125,0.08173750000000002,0.15202749999999998
291,-73.961,40.802,0.09757749999999998,0.07376250000000001,0.103105,0.25738
292,-73.961,40.81,0.11338999999999999,0.08281,0.10920999999999997,0.14952500000000002
293,-73.96,40.759,0.15906750000000003,0.12128250000000002,0.14471250000000002,0.24880000000000002
294,-73.96,40.772,0.1393775,0.10558000000000001,0.12936750000000002,0.18362499999999998
295,-73.96,40.773,0.09859499999999999,0.0751925,0.08611000000000002,0.12744250000000001
296,-73.96,40.774,0.1415225,0.10646,0.1275525,0.21241749999999998
297,-73.96,40.78,0.09433249999999999,0.07483499999999998,0.09114250000000002,0.12846000000000002
298,-73.96,40.781,0.08611000000000002,0.07134249999999998,0.08138000000000001,0.11201499999999998
299,-73.96,40.79,0.04513500000000001,0.036995,0.05418250000000002,0.31181625
300,-73.96,40.791,0.04513500000000001,0.036995,0.05418250000000002,0.31216000000000005
301,-73.96,40.797,0.05913249999999998,0.04862749999999999,0.06323000000000001,0.19187500000000002
302,-73.96,40.798,0.1044525,0.07582499999999998,0.09394750000000002,0.1813975
303,-73.96,40.799,0.12524249999999998,0.10315999999999997,0.12205250000000001,0.17988500000000002
304,-73.96,40.801,0.07769500000000001,0.06463249999999998,0.0834975,0.2531175
305,-73.96,40.802,0.05561250000000001,0.0476375,0.061470000000000025,0.27872
306,-73.96,40.809,0.1272775,0.08638499999999999,0.11619499999999999,0.18662250000000002
307,-73.96,40.81,0.11636000000000002,0.08667375,0.10560750000000002,0.1542
308,-73.96,40.817,0.13823625,0.10261,0.12423875000000001,0.18501375
309,-73.96,40.818,0.204745,0.13970749999999998,0.17933500000000002,0.2273775
310,-73.96,40.819,0.11883500000000002,0.08132499999999998,0.1047825,0.12128250000000002
311,-73.96,40.82,0.09229749999999998,0.0688125,0.08399250000000003,0.11198750000000002
312,-73.959,40.759,0.10679,0.07873999999999998,0.09532249999999998,0.174
313,-73.959,40.76,0.11902750000000001,0.08946500000000002,0.10998000000000002,0.19666
314,-73.959,40.764,0.09460750000000001,0.07101249999999998,0.0830575,0.12254749999999998
315,-73.959,40.765,0.08825499999999997,0.07222250000000002,0.0832775,0.11781750000000002
316,-73.959,40.774,0.11256500000000003,0.0844875,0.103655,0.15043250000000002
317,-73.959,40.775,0.13899250000000002,0.10379250000000001,0.12353750000000002,0.18511
318,-73.959,40.78,0.09216000000000002,0.0691425,0.08657749999999997,0.11803750000000002
319,-73.959,40.781,0.09216000000000002,0.0691425,0.08657749999999997,0.11902750000000001
320,-73.959,40.782,0.10027249999999999,0.07271749999999999,0.09094999999999998,0.15266000000000002
321,-73.959,40.79,0.04073499999999999,0.034932500000000005,0.050634999999999986,0.2647775
322,-73.959,40.799,0.12744250000000001,0.09488249999999998,0.12824000000000002,0.23793750000000002
323,-73.959,40.8,0.12265749999999997,0.09909000000000001,0.11190499999999998,0.20240750000000002
324,-73.959,40.809,0.12400499999999998,0.08721000000000001,0.11448999999999998,0.16157
325,-73.959,40.81,0.09887000000000001,0.07016,0.08951999999999999,0.1526325
326,-73.959,40.816,0.13027499999999997,0.08957500000000002,0.10629499999999997,0.15579500000000002
327,-73.959,40.817,0.1906925,0.14212750000000002,0.17125,0.22888999999999998
328,-73.959,40.819,0.11998999999999999,0.08754,0.11053000000000002,0.13035750000000002
329,-73.959,40.82,0.11864249999999998,0.09425,0.11053000000000002,0.13241999999999998
