,Longitude,Latitude,datetime,UHI Index,lwir11
29,-73.909745,40.81123,24-07-2021 15:54,1.012979184,37.54627214000004
30,-73.909755,40.81120333,24-07-2021 15:54,1.012979184,37.54627214000004
31,-73.90977,40.81116167,24-07-2021 15:54,1.015142899,37.54627214000004
32,-73.90978667,40.81111833,24-07-2021 15:54,1.015263105,37.54627214000004
33,-73.90980833,40.81106,24-07-2021 15:54,1.015263105,37.54627214000004
34,-73.909875,40.810865,24-07-2021 15:54,1.019590535,37.77869750000002
35,-73.9099,40.81081,24-07-2021 15:54,1.019590535,37.77869750000002
36,-73.90992833,40.81075333,24-07-2021 15:54,1.02175425,37.77869750000002
37,-73.909965,40.810705,24-07-2021 15:54,1.02175425,37.334354899999994
38,-73.90995167,40.81062833,24-07-2021 15:54,1.023917965,37.09167548000005
39,-73.90991333,40.8106,24-07-2021 15:54,1.02175425,37.296756680000044
40,-73.90974333,40.810515,24-07-2021 15:54,1.02175425,37.296756680000044
41,-73.90966667,40.810495,24-07-2021 15:54,1.019590535,37.296756680000044
42,-73.90959167,40.81047333,24-07-2021 15:54,1.019590535,37.72400918000005
43,-73.90951833,40.810445,24-07-2021 15:54,1.019590535,37.72400918000005
44,-73.90944,40.81042333,24-07-2021 15:54,1.019590535,37.72400918000005
45,-73.909385,40.8104,24-07-2021 15:54,1.019590535,37.72400918000005
46,-73.909345,40.81038,24-07-2021 15:54,1.019590535,37.72400918000005
47,-73.90925333,40.81033333,24-07-2021 15:54,1.01742682,37.180544000000054
48,-73.90922333,40.81030667,24-07-2021 15:54,1.019590535,37.96327058000003
49,-73.90917333,40.81029333,24-07-2021 15:55,1.019590535,37.96327058000003
50,-73.90911833,40.81028,24-07-2021 15:55,1.019590535,37.96327058000003
51,-73.909055,40.81026167,24-07-2021 15:55,1.019590535,37.96327058000003
52,-73.90897833,40.81023833,24-07-2021 15:55,1.019590535,37.96327058000003
53,-73.908895,40.81021833,24-07-2021 15:55,1.019590535,37.96327058000003
54,-73.90871333,40.81017333,24-07-2021 15:55,1.02175425,38.28798247999998
55,-73.90862167,40.810155,24-07-2021 15:55,1.02175425,38.28798247999998
56,-73.90853667,40.81013833,24-07-2021 15:55,1.02175425,38.28798247999998
57,-73.90847,40.81012667,24-07-2021 15:55,1.023917965,38.64003853999998
58,-73.90843167,40.810125,24-07-2021 15:55,1.023917965,38.64003853999998
59,-73.90818333,40.81009667,24-07-2021 15:55,1.015263105,38.64003853999998
60,-73.9081,40.81007833,24-07-2021 15:55,1.015263105,38.657128639999996
61,-73.90800833,40.81006,24-07-2021 15:55,1.01309939,38.86562786000002
62,-73.90791833,40.81004,24-07-2021 15:55,1.01309939,38.86562786000002
63,-73.90782333,40.810025,24-07-2021 15:55,1.01309939,38.86562786000002
64,-73.907525,40.80997833,24-07-2021 15:55,1.010935675,39.29629838000005
65,-73.90740667,40.809905,24-07-2021 15:55,1.03269303,40.10295110000004
66,-73.90739667,40.80987,24-07-2021 15:55,1.030529316,40.10295110000004
67,-73.90739833,40.80982833,24-07-2021 15:55,1.030529316,40.10295110000004
68,-73.90741167,40.80977667,24-07-2021 15:55,1.026201886,40.41740894000003
69,-73.907465,40.80964333,24-07-2021 15:55,1.026201886,40.37981072000002
70,-73.90749167,40.80957167,24-07-2021 15:55,1.026201886,40.37981072000002
71,-73.90751833,40.80950167,24-07-2021 15:55,1.028365601,40.93011194000002
72,-73.90753833,40.80944167,24-07-2021 15:55,1.028365601,40.93011194000002
73,-73.90755,40.80939833,24-07-2021 15:55,1.028365601,40.93011194000002
74,-73.90761333,40.80920333,24-07-2021 15:55,1.04134789,41.70942050000002
75,-73.90763833,40.80913833,24-07-2021 15:55,1.04134789,41.70942050000002
76,-73.90766,40.80906667,24-07-2021 15:55,1.03702046,41.70942050000002
77,-73.90768,40.80899,24-07-2021 15:55,1.03702046,42.338336180000056
78,-73.90770167,40.80891167,24-07-2021 15:55,1.039184175,42.338336180000056
79,-73.90772667,40.808825,24-07-2021 15:55,1.039184175,42.338336180000056
80,-73.90775667,40.808735,24-07-2021 15:55,1.026201886,42.338336180000056
81,-73.907785,40.80864333,24-07-2021 15:55,1.026201886,42.478475
82,-73.90781833,40.80855,24-07-2021 15:55,1.024038171,41.92817378000001
83,-73.90785667,40.80845667,24-07-2021 15:55,1.024038171,41.19671749999998
84,-73.90789333,40.80836,24-07-2021 15:55,1.024038171,41.19671749999998
85,-73.90792833,40.80826167,24-07-2021 15:55,1.024038171,41.19671749999998
86,-73.90800833,40.80806667,24-07-2021 15:55,1.019710741,39.95939426000001
87,-73.90802667,40.80797667,24-07-2021 15:55,1.015383311,39.95939426000001
88,-73.90804667,40.807885,24-07-2021 15:55,1.015383311,38.74257914000003
89,-73.90808667,40.80778833,24-07-2021 15:55,1.006728452,38.74257914000003
90,-73.90813,40.80769167,24-07-2021 15:55,1.006728452,38.74257914000003
91,-73.90817333,40.80759667,24-07-2021 15:55,1.004564737,38.24013020000001
92,-73.90821333,40.8075,24-07-2021 15:55,1.004564737,38.24013020000001
93,-73.908245,40.80741333,24-07-2021 15:55,1.004564737,38.24013020000001
94,-73.90827,40.80732833,24-07-2021 15:55,1.004564737,37.58387035999999
95,-73.90829833,40.80723833,24-07-2021 15:55,1.000237307,37.58387035999999
96,-73.90836333,40.80704833,24-07-2021 15:56,1.000237307,37.17028994000003
97,-73.90839667,40.806955,24-07-2021 15:56,1.000357514,37.17028994000003
98,-73.90842833,40.80687167,24-07-2021 15:56,1.000357514,37.17028994000003
99,-73.908455,40.80679667,24-07-2021 15:56,1.004684943,37.12243766000006
100,-73.90848,40.80674,24-07-2021 15:56,1.004684943,37.12243766000006
101,-73.90849667,40.80669667,24-07-2021 15:56,1.004684943,37.12243766000006
102,-73.90853,40.80663333,24-07-2021 15:56,1.006848658,37.26599450000003
103,-73.90859333,40.80654167,24-07-2021 15:56,1.004684943,37.334354899999994
104,-73.90863333,40.80648333,24-07-2021 15:56,1.004684943,37.334354899999994
105,-73.908675,40.80643,24-07-2021 15:56,1.004684943,37.334354899999994
106,-73.90871333,40.80638833,24-07-2021 15:56,1.004684943,37.334354899999994
107,-73.90875333,40.80634667,24-07-2021 15:56,1.004684943,37.334354899999994
108,-73.9088,40.80631167,24-07-2021 15:56,1.004684943,37.334354899999994
109,-73.90885167,40.80628333,24-07-2021 15:56,1.004684943,37.61805056000003
110,-73.90889833,40.80626,24-07-2021 15:56,1.004684943,36.82506992000003
111,-73.90893667,40.80624833,24-07-2021 15:56,1.004684943,36.82506992000003
112,-73.90896333,40.80624333,24-07-2021 15:56,1.004684943,36.82506992000003
113,-73.909165,40.80621667,24-07-2021 15:56,1.015503518,36.82506992000003
114,-73.909225,40.806185,24-07-2021 15:56,1.015503518,36.82506992000003
115,-73.90930167,40.80615,24-07-2021 15:56,1.015503518,36.27135068000001
116,-73.90947667,40.80609667,24-07-2021 15:56,1.015503518,36.27135068000001
117,-73.90954667,40.80606833,24-07-2021 15:56,1.013339803,36.27135068000001
118,-73.909595,40.80603667,24-07-2021 15:56,1.013339803,35.871442340000044
119,-73.90964667,40.80601333,24-07-2021 15:56,1.011176088,36.24400652000003
120,-73.9097,40.80599,24-07-2021 15:56,1.011176088,36.24400652000003
121,-73.90976,40.80597167,24-07-2021 15:56,1.004684943,36.24400652000003
122,-73.90987167,40.80591167,24-07-2021 15:56,1.004684943,36.24400652000003
123,-73.90990833,40.80590333,24-07-2021 15:56,1.004684943,36.24400652000003
124,-73.90994667,40.805895,24-07-2021 15:56,1.002521229,36.24400652000003
125,-73.90998333,40.80588667,24-07-2021 15:57,1.002521229,36.24742454
126,-73.910005,40.80574833,24-07-2021 15:57,1.011296294,36.83532398
127,-73.90990833,40.80571167,24-07-2021 15:57,1.011296294,36.787471700000026
128,-73.90979167,40.80562667,24-07-2021 15:57,1.011296294,36.787471700000026
129,-73.90964,40.80555333,24-07-2021 15:57,1.013460009,37.12585568000003
130,-73.90940833,40.80539,24-07-2021 15:57,1.013460009,37.66932086000003
131,-73.90931,40.80531333,24-07-2021 15:57,1.011296294,37.9666886
132,-73.90921167,40.80523667,24-07-2021 15:57,1.011296294,37.9666886
133,-73.90911833,40.80516667,24-07-2021 15:57,1.011296294,38.05897514000003
134,-73.90902667,40.80509833,24-07-2021 15:57,1.011296294,38.05897514000003
135,-73.90895333,40.80503167,24-07-2021 15:58,1.015623724,38.80752152000002
136,-73.90889167,40.80498833,24-07-2021 15:58,1.015623724,38.80752152000002
137,-73.90883167,40.804955,24-07-2021 15:58,1.015623724,39.52872374000003
138,-73.90870167,40.80489167,24-07-2021 15:58,1.019951154,39.52872374000003
139,-73.90863833,40.80486167,24-07-2021 15:58,1.019951154,39.52872374000003
140,-73.90858,40.80483667,24-07-2021 15:58,1.019951154,39.870525740000005
141,-73.90852667,40.804815,24-07-2021 15:58,1.019951154,39.870525740000005
142,-73.90847333,40.80479667,24-07-2021 15:58,1.017787439,39.870525740000005
143,-73.90842333,40.80478,24-07-2021 15:58,1.017787439,39.870525740000005
144,-73.90837333,40.80476667,24-07-2021 15:58,1.017787439,39.870525740000005
145,-73.908315,40.80474,24-07-2021 15:58,1.017787439,39.870525740000005
146,-73.90824,40.80463667,24-07-2021 15:58,1.017787439,40.33879448000005
147,-73.90812,40.804555,24-07-2021 15:58,1.013460009,40.33879448000005
148,-73.90805,40.80449833,24-07-2021 15:58,1.013460009,40.33879448000005
149,-73.90797167,40.80446,24-07-2021 15:58,1.013460009,40.33879448000005
150,-73.90789,40.80441167,24-07-2021 15:58,1.011296294,40.66350638000006
151,-73.90774667,40.80431833,24-07-2021 15:58,1.011296294,42.43745876000003
152,-73.90767833,40.804275,24-07-2021 15:58,1.011296294,42.43745876000003
153,-73.907605,40.804235,24-07-2021 15:58,1.011296294,42.43745876000003
154,-73.907515,40.80420833,24-07-2021 15:58,1.011296294,42.38618846000003
155,-73.90745167,40.804175,24-07-2021 15:58,1.013460009,42.38618846000003
156,-73.90736167,40.804135,24-07-2021 15:58,1.013460009,43.02194018
157,-73.90721833,40.80409667,24-07-2021 15:58,1.013460009,43.02194018
158,-73.90718,40.80413667,24-07-2021 15:58,1.013460009,43.02194018
159,-73.907135,40.80417833,24-07-2021 15:58,1.013460009,42.22554151999998
160,-73.90709,40.80422333,24-07-2021 15:58,1.00913258,42.22554151999998
161,-73.90704333,40.80427167,24-07-2021 15:58,1.00913258,42.22554151999998
162,-73.906985,40.80432667,24-07-2021 15:58,1.00913258,42.22554151999998
163,-73.90693,40.80438,24-07-2021 15:58,1.00913258,42.22554151999998
164,-73.906875,40.80442667,24-07-2021 15:58,1.006968865,41.41888879999999
165,-73.90682833,40.80446833,24-07-2021 15:59,1.007089071,41.41888879999999
166,-73.90678333,40.8045,24-07-2021 15:59,1.007089071,41.08050481999999
167,-73.90674167,40.80451333,24-07-2021 15:59,1.007089071,41.08050481999999
168,-73.9067,40.80451,24-07-2021 15:59,1.004925356,41.08050481999999
169,-73.90665667,40.80448833,24-07-2021 15:59,1.004925356,41.08050481999999
170,-73.90660667,40.80445333,24-07-2021 15:59,1.007089071,41.08050481999999
171,-73.90655667,40.80441167,24-07-2021 15:59,1.007089071,42.08540270000003
172,-73.90649,40.80436667,24-07-2021 15:59,1.007089071,42.08540270000003
173,-73.906415,40.80432333,24-07-2021 15:59,1.007089071,43.02194018
174,-73.90633,40.804275,24-07-2021 15:59,1.007089071,43.02194018
175,-73.90624167,40.80422333,24-07-2021 15:59,1.007089071,43.02194018
176,-73.90606,40.80412,24-07-2021 15:59,1.007089071,40.031172680000054
177,-73.90597,40.80407,24-07-2021 15:59,1.007089071,40.031172680000054
178,-73.90573333,40.80394333,24-07-2021 15:59,1.007089071,40.031172680000054
179,-73.90568167,40.803915,24-07-2021 15:59,1.007089071,40.53703963999999
180,-73.90563,40.80389167,24-07-2021 15:59,1.000597926,40.53703963999999
181,-73.90562667,40.803875,24-07-2021 15:59,1.000597926,40.02091862000003
182,-73.905605,40.80382333,24-07-2021 15:59,0.998434212,40.02091862000003
183,-73.90562833,40.803785,24-07-2021 15:59,0.998434212,40.02091862000003
184,-73.90566833,40.80373833,24-07-2021 15:59,0.998434212,40.02091862000003
185,-73.90572167,40.80368667,24-07-2021 15:59,0.998434212,40.02091862000003
186,-73.90577667,40.80363333,24-07-2021 15:59,1.000597926,40.39690082000004
187,-73.90583167,40.80357833,24-07-2021 15:59,1.000597926,40.557547760000034
188,-73.90588333,40.80352833,24-07-2021 15:59,0.998434212,40.557547760000034
189,-73.90592667,40.80348333,24-07-2021 15:59,0.998434212,40.557547760000034
190,-73.90596667,40.80344333,24-07-2021 15:59,0.998434212,40.557547760000034
191,-73.906,40.80340833,24-07-2021 15:59,0.998434212,40.557547760000034
192,-73.90602333,40.80338333,24-07-2021 15:59,0.996270497,40.557547760000034
193,-73.90607,40.80331667,24-07-2021 15:59,0.991943067,39.92863208000006
194,-73.90609333,40.80328,24-07-2021 15:59,0.989779352,41.04974263999998
195,-73.90617,40.80319667,24-07-2021 15:59,0.989779352,41.04974263999998
196,-73.90625667,40.80311667,24-07-2021 15:59,0.987615637,41.04974263999998
197,-73.90634667,40.803035,24-07-2021 15:59,0.987615637,40.51653152000006
198,-73.90642833,40.80296167,24-07-2021 15:59,0.987615637,40.51653152000006
199,-73.90650333,40.802895,24-07-2021 15:59,0.987615637,41.347110380000004
200,-73.90665167,40.80274667,24-07-2021 15:59,0.983288207,39.83976356000005
201,-73.906725,40.80267333,24-07-2021 15:59,0.985451922,39.83976356000005
202,-73.9068,40.8026,24-07-2021 15:59,0.985451922,39.83976356000005
203,-73.90687333,40.80252833,24-07-2021 15:59,0.987615637,38.937406280000005
204,-73.90694833,40.80245333,24-07-2021 15:59,0.987615637,38.937406280000005
205,-73.90702,40.80237833,24-07-2021 15:59,0.985451922,38.937406280000005
206,-73.90709167,40.80230833,24-07-2021 15:59,0.985451922,38.937406280000005
207,-73.90714667,40.80225167,24-07-2021 15:59,0.981124492,37.66248482000003
208,-73.90718,40.802215,24-07-2021 15:59,0.981124492,38.61611240000002
209,-73.907205,40.80219167,24-07-2021 15:59,0.985451922,38.61611240000002
210,-73.90729,40.80219167,24-07-2021 15:59,0.987615637,38.61611240000002
211,-73.90734333,40.80221667,24-07-2021 15:59,0.987615637,38.61611240000002
212,-73.90740333,40.80225167,24-07-2021 15:59,0.987615637,38.61611240000002
213,-73.90747,40.80229667,24-07-2021 15:59,0.987615637,39.556067900000016
214,-73.90754833,40.80234333,24-07-2021 15:59,0.987615637,40.1713115
215,-73.90763833,40.802395,24-07-2021 15:59,0.987615637,40.1713115
216,-73.90773333,40.80244667,24-07-2021 15:59,0.987615637,40.1713115
217,-73.90783167,40.80250333,24-07-2021 15:59,0.987615637,40.1713115
218,-73.90803167,40.802615,24-07-2021 15:59,0.989779352,42.07856665999998
219,-73.90812667,40.80266833,24-07-2021 15:01,0.989779352,42.07856665999998
220,-73.90820333,40.80271333,24-07-2021 15:01,0.991943067,42.07856665999998
221,-73.90829,40.80275833,24-07-2021 15:01,0.992063273,42.07856665999998
222,-73.90837167,40.80281167,24-07-2021 15:01,0.996390703,42.38277044000006
223,-73.90840167,40.80283,24-07-2021 15:01,0.996390703,42.38277044000006
224,-73.90844167,40.80285,24-07-2021 15:01,0.996390703,42.38277044000006
225,-73.90849167,40.80287333,24-07-2021 15:01,0.996390703,42.38277044000006
226,-73.908605,40.80294,24-07-2021 15:01,1.000718133,41.95209992000002
227,-73.90866833,40.80298,24-07-2021 15:01,1.005045563,41.95209992000002
228,-73.90873667,40.803025,24-07-2021 15:01,1.005045563,41.95209992000002
229,-73.90881667,40.80307167,24-07-2021 15:01,1.005045563,41.76410882000005
230,-73.90890167,40.80312,24-07-2021 15:01,1.005045563,41.76410882000005
231,-73.90898667,40.80317,24-07-2021 15:01,1.000718133,40.161057440000036
232,-73.90907667,40.80322,24-07-2021 15:01,1.000718133,40.161057440000036
233,-73.90917,40.80327167,24-07-2021 15:01,1.000718133,40.161057440000036
234,-73.909265,40.80332167,24-07-2021 15:01,1.000718133,40.161057440000036
235,-73.90936,40.80337667,24-07-2021 15:01,1.000718133,39.607338200000015
236,-73.909455,40.80343333,24-07-2021 15:01,1.000718133,39.607338200000015
237,-73.90955167,40.80349,24-07-2021 15:01,0.998554418,39.607338200000015
238,-73.909645,40.80354833,24-07-2021 15:01,0.998554418,39.607338200000015
239,-73.90975333,40.80359333,24-07-2021 15:01,0.998554418,39.737222960000054
240,-73.90986,40.80364167,24-07-2021 15:01,0.998554418,39.634682360000056
241,-73.90996167,40.80368833,24-07-2021 15:01,0.998554418,39.634682360000056
242,-73.910065,40.80373333,24-07-2021 15:01,0.998554418,41.408634740000025
243,-73.91016667,40.803775,24-07-2021 15:01,1.000718133,41.408634740000025
244,-73.91026833,40.80381667,24-07-2021 15:01,1.000718133,41.408634740000025
245,-73.91036667,40.80385833,24-07-2021 15:01,1.007209277,41.408634740000025
246,-73.910465,40.80390333,24-07-2021 15:01,1.007209277,40.625908159999994
247,-73.91056667,40.803945,24-07-2021 15:01,1.009372992,40.625908159999994
248,-73.91066667,40.80399,24-07-2021 15:02,1.009372992,40.625908159999994
249,-73.91077,40.80403333,24-07-2021 15:02,1.011536707,39.89103385999999
250,-73.91087,40.80407667,24-07-2021 15:02,1.011536707,39.89103385999999
251,-73.91104333,40.80416833,24-07-2021 15:02,1.011536707,40.000410500000044
252,-73.91112667,40.80421,24-07-2021 15:02,1.011536707,39.248446100000024
253,-73.91121,40.804245,24-07-2021 15:02,1.011536707,39.248446100000024
254,-73.91128667,40.80427167,24-07-2021 15:02,1.011536707,39.248446100000024
255,-73.911345,40.804295,24-07-2021 15:02,1.013700422,39.248446100000024
256,-73.911385,40.80431167,24-07-2021 15:02,1.013700422,39.248446100000024
257,-73.91140667,40.80432167,24-07-2021 15:02,1.015864137,39.248446100000024
258,-73.91156333,40.80437,24-07-2021 15:02,1.035457777,38.50331774000006
259,-73.911605,40.804385,24-07-2021 15:02,1.035457777,38.50331774000006
260,-73.91168667,40.80441833,24-07-2021 15:02,1.037621492,38.50331774000006
261,-73.91172667,40.80443333,24-07-2021 15:02,1.035457777,38.50331774000006
262,-73.91183333,40.80448,24-07-2021 15:02,1.031130348,38.50331774000006
263,-73.91187667,40.80449833,24-07-2021 15:02,1.031130348,38.13758960000001
264,-73.91191667,40.804515,24-07-2021 15:02,1.031130348,38.099991380000006
265,-73.91195833,40.80453333,24-07-2021 15:02,1.035457777,38.099991380000006
266,-73.91200333,40.80455333,24-07-2021 15:02,1.035457777,38.099991380000006
267,-73.912045,40.80456833,24-07-2021 15:02,1.033294062,38.099991380000006
268,-73.91207333,40.80457167,24-07-2021 15:02,1.033294062,38.099991380000006
269,-73.91214333,40.8046,24-07-2021 15:02,1.031130348,37.86756602000003
270,-73.91219333,40.80461833,24-07-2021 15:02,1.031130348,37.86756602000003
271,-73.912275,40.804645,24-07-2021 15:02,1.024639203,37.86756602000003
272,-73.91236667,40.80469833,24-07-2021 15:02,1.024639203,37.86756602000003
273,-73.91245333,40.804735,24-07-2021 15:02,1.031130348,37.86756602000003
274,-73.912545,40.804785,24-07-2021 15:02,1.031130348,37.90858226
275,-73.91263,40.80482667,24-07-2021 15:02,1.033294062,37.90858226
276,-73.91271833,40.804865,24-07-2021 15:02,1.033294062,37.90858226
277,-73.91281,40.80490833,24-07-2021 15:02,1.035457777,37.90858226
278,-73.91290833,40.80495333,24-07-2021 15:03,1.035457777,38.28456446000001
279,-73.91301333,40.80500667,24-07-2021 15:03,1.035457777,38.28456446000001
280,-73.91312,40.805055,24-07-2021 15:03,1.035457777,38.22304010000005
281,-73.91322667,40.80509833,24-07-2021 15:03,1.037621492,38.74599716
282,-73.91332167,40.80514167,24-07-2021 15:03,1.037621492,38.74599716
283,-73.91352167,40.80522667,24-07-2021 15:03,1.035457777,38.74599716
284,-73.913625,40.805275,24-07-2021 15:03,1.031130348,39.11856134000004
285,-73.913835,40.805365,24-07-2021 15:03,1.031130348,39.25870015999999
286,-73.91393667,40.80540667,24-07-2021 15:03,1.031130348,39.607338200000015
287,-73.91403,40.805445,24-07-2021 15:03,1.031130348,39.607338200000015
288,-73.91411167,40.80548,24-07-2021 15:03,1.028966633,39.607338200000015
289,-73.914175,40.80550667,24-07-2021 15:03,1.028966633,39.607338200000015
290,-73.91421167,40.805525,24-07-2021 15:03,1.026802918,39.607338200000015
291,-73.91423333,40.805535,24-07-2021 15:03,1.026802918,39.607338200000015
292,-73.91437,40.80557833,24-07-2021 15:03,1.026923124,39.38174888000003
293,-73.91442167,40.80556833,24-07-2021 15:03,1.026923124,39.38174888000003
294,-73.914445,40.80556,24-07-2021 15:03,1.031250554,39.38174888000003
295,-73.9145,40.80552333,24-07-2021 15:03,1.029086839,39.38174888000003
296,-73.91452667,40.80547833,24-07-2021 15:03,1.029086839,39.38174888000003
297,-73.91456333,40.80542667,24-07-2021 15:03,1.029086839,39.38174888000003
298,-73.91460167,40.80536667,24-07-2021 15:03,1.026923124,39.38174888000003
299,-73.91464667,40.80530167,24-07-2021 15:03,1.026923124,38.65029260000006
300,-73.91469667,40.80523667,24-07-2021 15:03,1.026923124,38.65029260000006
301,-73.91474167,40.80517333,24-07-2021 15:03,1.026923124,38.65029260000006
302,-73.91478167,40.80511833,24-07-2021 15:03,1.022595694,38.65029260000006
303,-73.91480667,40.805075,24-07-2021 15:03,1.022595694,38.65029260000006
304,-73.91489167,40.80498167,24-07-2021 15:03,1.020431979,37.74793532000001
305,-73.914925,40.80494,24-07-2021 15:03,1.020431979,37.74793532000001
306,-73.91497167,40.80488833,24-07-2021 15:03,1.018268265,37.74793532000001
307,-73.91502333,40.804825,24-07-2021 15:03,1.018268265,37.03015112000003
308,-73.91507667,40.804755,24-07-2021 15:03,1.013940835,36.85241408000002
309,-73.91513833,40.80467,24-07-2021 15:04,1.013940835,36.85241408000002
310,-73.91521167,40.80457833,24-07-2021 15:04,1.01177712,36.85241408000002
311,-73.91528333,40.80448833,24-07-2021 15:04,1.01177712,36.934446560000026
312,-73.91535,40.80440167,24-07-2021 15:04,1.00744969,36.514030100000014
313,-73.91556,40.80413167,24-07-2021 15:04,1.005285975,36.91052042000001
314,-73.915625,40.80405,24-07-2021 15:04,1.005285975,36.91052042000001
315,-73.91569333,40.80396833,24-07-2021 15:04,1.00312226,36.91052042000001
316,-73.91576167,40.803895,24-07-2021 15:04,1.00312226,37.084839439999996
317,-73.91581333,40.80383,24-07-2021 15:04,1.00312226,37.084839439999996
318,-73.91585333,40.80378667,24-07-2021 15:04,1.00312226,37.084839439999996
319,-73.91588,40.80376333,24-07-2021 15:04,1.00312226,37.084839439999996
320,-73.91591167,40.80375167,24-07-2021 15:04,1.00312226,37.084839439999996
321,-73.91602,40.80376667,24-07-2021 15:04,1.000958546,37.084839439999996
322,-73.91610167,40.80379333,24-07-2021 15:04,1.000958546,36.514030100000014
323,-73.91619833,40.80383,24-07-2021 15:04,1.000958546,36.514030100000014
324,-73.91630333,40.80387667,24-07-2021 15:04,0.998794831,36.514030100000014
325,-73.91641167,40.80392,24-07-2021 15:04,0.998794831,36.514030100000014
326,-73.916525,40.80396833,24-07-2021 15:04,0.996631116,36.09361364000006
327,-73.91664333,40.80401667,24-07-2021 15:04,0.996631116,36.09361364000006
328,-73.91703167,40.80417333,24-07-2021 15:04,0.992303686,35.99449106000003
329,-73.917165,40.80422333,24-07-2021 15:04,0.992303686,35.905622540000024
330,-73.917295,40.80427333,24-07-2021 15:04,0.994467401,35.498878160000004
331,-73.91742167,40.80432333,24-07-2021 15:04,0.994467401,35.498878160000004
332,-73.917545,40.80437167,24-07-2021 15:04,0.998794831,35.58432865999998
333,-73.917665,40.80442,24-07-2021 15:04,0.998794831,35.58432865999998
334,-73.91777333,40.804465,24-07-2021 15:04,1.00312226,35.58432865999998
335,-73.91787167,40.80450667,24-07-2021 15:04,1.003242467,35.39291953999998
336,-73.91795833,40.80454167,24-07-2021 15:04,1.005406182,35.39291953999998
337,-73.91803333,40.80456833,24-07-2021 15:04,1.005406182,35.39291953999998
338,-73.91809167,40.80459,24-07-2021 15:04,1.007569897,35.39291953999998
339,-73.91813,40.804605,24-07-2021 15:04,1.007569897,35.39291953999998
340,-73.91817167,40.80464667,24-07-2021 15:04,1.014061041,35.39291953999998
341,-73.91821667,40.80466667,24-07-2021 15:04,1.014061041,35.65268906000006
342,-73.91826333,40.80469,24-07-2021 15:04,1.014061041,35.65268906000006
343,-73.91831333,40.80471333,24-07-2021 15:04,1.011897326,35.65268906000006
344,-73.91836667,40.80473667,24-07-2021 15:04,1.011897326,35.65268906000006
345,-73.91842667,40.80475667,24-07-2021 15:04,1.011897326,35.65268906000006
346,-73.91848833,40.80477667,24-07-2021 15:04,1.011897326,35.133150020000016
347,-73.91855,40.80479333,24-07-2021 15:04,1.014061041,35.133150020000016
348,-73.91861167,40.80480667,24-07-2021 15:04,1.014061041,35.35873934000006
349,-73.91873167,40.80480667,24-07-2021 15:04,1.020552186,35.35873934000006
350,-73.91877,40.80479667,24-07-2021 15:04,1.018388471,35.35873934000006
351,-73.91879833,40.804775,24-07-2021 15:04,1.018388471,36.00816314000002
352,-73.91882167,40.80475,24-07-2021 15:04,1.024879616,36.00816314000002
353,-73.91884,40.80472667,24-07-2021 15:04,1.024879616,36.00816314000002
354,-73.91885667,40.80469,24-07-2021 15:04,1.024879616,36.00816314000002
